Subject_ID,Time,Frame,X-coord,Y-coord,Saccade,Tag
demo,23656.96667,709,387,282,0,looking
demo,23690.33333,710,393,283,0,looking
demo,23723.7,711,399,282,0,looking
demo,23757.06667,712,410,279,0,looking
demo,23790.43333,713,411,277,0,looking
demo,23823.8,714,406,273,0,looking
demo,23857.16667,715,415,269,0,looking
demo,23890.53333,716,409,264,0,looking
demo,23923.9,717,409,259,0,looking
demo,23957.26667,718,398,255,0,looking
demo,23990.63333,719,408,251,0,looking
demo,24024,720,414,248,0,looking
demo,24057.36667,721,404,247,0,looking
demo,24090.73333,722,408,243,0,looking
demo,24124.1,723,407,240,0,looking
demo,24157.46667,724,413,237,0,looking
demo,24190.83333,725,402,235,0,looking
demo,24224.2,726,407,233,0,looking
demo,24257.56667,727,404,232,0,looking
demo,24290.93333,728,390,232,0,looking
demo,24324.3,729,386,233,0,looking
demo,24357.66667,730,377,235,0,looking
demo,24391.03333,731,388,248,0,looking
demo,24424.4,732,373,263,0,looking
demo,24457.76667,733,373,285,0,looking
demo,24491.13333,734,387,308,0,looking
demo,24524.5,735,380,335,0,looking
demo,24557.86667,736,378,363,0,looking
demo,24591.23333,737,365,379,0,looking
demo,24624.6,738,365,394,0,looking
demo,24657.96667,739,381,404,0,looking
demo,24691.33333,740,362,413,0,looking
demo,24724.7,741,370,419,0,looking
demo,24758.06667,742,382,424,0,looking
demo,24791.43333,743,393,430,0,looking
demo,24824.8,744,419,436,0,looking
demo,24858.16667,745,423,441,0,looking
demo,24891.53333,746,450,443,0,looking
demo,24924.9,747,457,447,0,looking
demo,24958.26667,748,462,449,0,looking
demo,24991.63333,749,461,447,0,looking
demo,25025,750,443,444,0,looking
demo,25058.36667,751,440,435,0,looking
demo,25091.73333,752,436,431,0,looking
demo,25125.1,753,442,422,0,looking
demo,25158.46667,754,442,413,0,looking
demo,25191.83333,755,454,406,0,looking
demo,25225.2,756,461,400,0,looking
demo,25258.56667,757,470,399,0,looking
demo,25291.93333,758,484,396,0,looking
demo,25325.3,759,490,396,0,looking
demo,25358.66667,760,496,396,0,looking
demo,25392.03333,761,488,399,0,looking
demo,25425.4,762,486,400,0,looking
demo,25458.76667,763,461,402,0,looking
demo,25492.13333,764,437,403,0,looking
demo,25525.5,765,418,404,0,looking
demo,25558.86667,766,400,405,0,looking
demo,25592.23333,767,402,404,0,looking
demo,25625.6,768,396,404,0,looking
demo,25658.96667,769,391,406,0,looking
demo,25692.33333,770,386,406,0,looking
demo,25725.7,771,381,406,0,looking
demo,25759.06667,772,386,407,0,looking
demo,25792.43333,773,362,406,0,looking
demo,25825.8,774,359,407,0,looking
demo,25859.16667,775,366,404,0,looking
demo,25892.53333,776,365,403,0,looking
demo,25925.9,777,368,404,0,looking
demo,25959.26667,778,392,410,0,looking
demo,25992.63333,779,434,416,0,looking
demo,26026,780,455,425,0,looking
demo,26059.36667,781,309,464,0,looking
demo,26092.73333,782,390,470,0,looking
demo,26126.1,783,433,477,0,looking
demo,26159.46667,784,429,480,0,looking
demo,26192.83333,785,434,482,0,looking
demo,26226.2,786,439,486,0,looking
demo,26259.56667,787,471,493,0,looking
demo,26292.93333,788,473,497,0,looking
demo,26326.3,789,473,501,0,looking
demo,26359.66667,790,483,504,0,looking
demo,26393.03333,791,492,506,0,looking
demo,26426.4,792,502,508,0,looking
demo,26459.76667,793,500,509,0,looking
demo,26493.13333,794,502,512,0,looking
demo,26526.5,795,505,514,0,looking
demo,26559.86667,796,513,517,0,looking
demo,26593.23333,797,516,520,0,looking
demo,26626.6,798,519,522,0,looking
demo,26659.96667,799,528,524,0,looking
demo,26693.33333,800,542,524,0,looking
demo,26726.7,801,544,526,0,looking
demo,26760.06667,802,548,525,0,looking
demo,26793.43333,803,557,524,0,looking
demo,26826.8,804,554,522,0,looking
demo,26860.16667,805,564,521,0,looking
demo,26893.53333,806,562,518,0,looking
demo,26926.9,807,568,515,0,looking
demo,26960.26667,808,562,513,0,looking
demo,26993.63333,809,543,511,0,looking
demo,27027,810,536,510,0,looking
demo,27060.36667,811,512,507,0,looking
demo,27093.73333,812,504,509,0,looking
demo,27127.1,813,487,509,0,looking
demo,27160.46667,814,479,511,0,looking
demo,27193.83333,815,483,512,0,looking
demo,27227.2,816,484,512,0,looking
demo,27260.56667,817,495,513,0,looking
demo,27293.93333,818,515,509,0,looking
demo,27327.3,819,531,508,0,looking
demo,27360.66667,820,541,505,0,looking
demo,27394.03333,821,540,503,0,looking
demo,27427.4,822,538,500,0,looking
demo,27460.76667,823,542,499,0,looking
demo,27494.13333,824,518,497,0,looking
demo,27527.5,825,506,496,0,looking
demo,27560.86667,826,509,495,0,looking
demo,27594.23333,827,522,493,0,looking
demo,27627.6,828,530,493,0,looking
demo,27660.96667,829,533,493,0,looking
demo,27694.33333,830,540,493,0,looking
demo,27727.7,831,547,496,0,looking
demo,27761.06667,832,553,496,0,looking
demo,27794.43333,833,539,498,0,looking
demo,27827.8,834,541,500,0,looking
demo,27861.16667,835,535,503,0,looking
demo,27894.53333,836,527,506,0,looking
demo,27927.9,837,515,507,0,looking
demo,27961.26667,838,510,511,0,looking
demo,27994.63333,839,521,514,0,looking
demo,28028,840,500,516,0,looking
demo,28061.36667,841,499,518,0,looking
demo,28094.73333,842,513,522,0,looking
demo,28128.1,843,517,527,0,looking
demo,28161.46667,844,507,529,0,looking
demo,28194.83333,845,511,532,0,looking
demo,28228.2,846,539,536,0,looking
demo,28261.56667,847,544,538,0,looking
demo,28294.93333,848,538,540,0,looking
demo,28328.3,849,546,539,0,looking
demo,28361.66667,850,560,228,0,looking
demo,28395.03333,851,550,228,0,looking
demo,28428.4,852,536,228,0,looking
demo,28461.76667,853,543,228,0,looking
demo,28495.13333,854,551,228,0,looking
demo,28528.5,855,547,228,0,looking
demo,28561.86667,856,549,228,0,looking
demo,28595.23333,857,544,228,0,looking
demo,28628.6,858,541,228,0,looking
demo,28661.96667,859,522,537,0,looking
demo,28695.33333,860,507,535,0,looking
demo,28728.7,861,491,533,0,looking
demo,28762.06667,862,475,530,0,looking
demo,28795.43333,863,468,529,0,looking
demo,28828.8,864,455,525,0,looking
demo,28862.16667,865,423,523,0,looking
demo,28895.53333,866,392,517,0,looking
demo,28928.9,867,382,515,0,looking
demo,28962.26667,868,361,509,0,looking
demo,28995.63333,869,355,505,0,looking
demo,29029,870,343,501,0,looking
demo,29062.36667,871,331,495,0,looking
demo,29095.73333,872,351,488,0,looking
demo,29129.1,873,360,482,0,looking
demo,29162.46667,874,367,475,0,looking
demo,29195.83333,875,372,468,0,looking
demo,29229.2,876,387,460,0,looking
demo,29262.56667,877,422,453,0,looking
demo,29295.93333,878,424,450,0,looking
demo,29329.3,879,415,442,0,looking
demo,29362.66667,880,426,438,0,looking
demo,29396.03333,881,406,433,0,looking
demo,29429.4,882,388,427,0,looking
demo,29462.76667,883,361,422,0,looking
demo,29496.13333,884,331,415,0,looking
demo,29529.5,885,321,411,0,looking
demo,29562.86667,886,303,407,0,looking
demo,29596.23333,887,302,400,0,looking
demo,29629.6,888,294,398,0,looking
demo,29662.96667,889,293,394,0,looking
demo,29696.33333,890,301,391,0,looking
demo,29729.7,891,291,388,0,looking
demo,29763.06667,892,273,384,0,looking
demo,29796.43333,893,269,379,0,looking
demo,29829.8,894,265,371,0,looking
demo,29863.16667,895,263,363,0,looking
demo,29896.53333,896,264,355,0,looking
demo,29929.9,897,271,345,0,looking
demo,29963.26667,898,274,336,0,looking
demo,29996.63333,899,273,327,0,looking
demo,30030,900,277,319,0,looking
demo,30063.36667,901,277,311,0,looking
demo,30096.73333,902,269,305,0,looking
demo,30130.1,903,259,298,0,looking
demo,30163.46667,904,248,291,0,looking
demo,30196.83333,905,242,287,0,looking
demo,30230.2,906,238,280,0,looking
demo,30263.56667,907,222,275,0,looking
demo,30296.93333,908,227,268,0,looking
demo,30330.3,909,237,261,0,looking
demo,30363.66667,910,257,253,0,looking
demo,30397.03333,911,262,246,0,looking
demo,30430.4,912,266,240,0,looking
demo,30463.76667,913,285,234,0,looking
demo,30497.13333,914,294,226,0,looking
demo,30530.5,915,282,219,0,looking
demo,30563.86667,916,276,217,0,looking
demo,30597.23333,917,276,213,0,looking
demo,30630.6,918,290,211,0,looking
demo,30663.96667,919,271,207,0,looking
demo,30697.33333,920,267,208,0,looking
demo,30730.7,921,299,216,0,looking
demo,30764.06667,922,328,230,0,looking
demo,30797.43333,923,364,249,0,looking
demo,30830.8,924,391,273,0,looking
demo,30864.16667,925,451,300,0,looking
demo,30897.53333,926,498,366,0,looking
demo,30930.9,927,467,363,0,looking
demo,30964.26667,928,476,362,0,looking
demo,30997.63333,929,485,359,0,looking
demo,31031,930,489,356,0,looking
demo,31064.36667,931,498,353,0,looking
demo,31097.73333,932,504,344,0,looking
demo,31131.1,933,527,334,0,looking
demo,31164.46667,934,536,323,0,looking
demo,31197.83333,935,541,311,0,looking
demo,31231.2,936,547,298,0,looking
demo,31264.56667,937,542,285,0,looking
demo,31297.93333,938,539,274,0,looking
demo,31331.3,939,528,266,0,looking
demo,31364.66667,940,525,261,0,looking
demo,31398.03333,941,522,258,0,looking
demo,31431.4,942,519,257,0,looking
demo,31464.76667,943,520,256,0,looking
demo,31498.13333,944,521,258,0,looking
demo,31531.5,945,523,259,0,looking
demo,31564.86667,946,522,258,0,looking
demo,31598.23333,947,521,258,0,looking
demo,31631.6,948,521,258,0,looking
demo,31664.96667,949,521,258,0,looking
demo,31698.33333,950,522,258,0,looking
demo,31731.7,951,267,229,1,saccade
demo,31765.06667,952,241,309,0,looking
demo,31798.43333,953,232,298,0,looking
demo,31831.8,954,228,294,0,looking
demo,31865.16667,955,210,296,0,looking
demo,31898.53333,956,184,301,0,looking
demo,31931.9,957,148,306,0,looking
demo,31965.26667,958,132,268,0,looking
demo,31998.63333,959,97,265,0,looking
demo,32032,960,61,260,0,looking
demo,32065.36667,961,35,248,0,looking
demo,32098.73333,962,24,247,0,looking
demo,32132.1,963,390,307,1,saccade
demo,32165.46667,964,392,401,0,looking
demo,32198.83333,965,413,410,0,looking
demo,32232.2,966,415,420,0,looking
demo,32265.56667,967,399,433,0,looking
demo,32298.93333,968,410,462,0,looking
demo,32332.3,969,419,491,0,looking
demo,32365.66667,970,420,469,0,looking
demo,32399.03333,971,421,475,0,looking
demo,32432.4,972,426,476,0,looking
demo,32465.76667,973,444,468,0,looking
demo,32499.13333,974,446,464,0,looking
demo,32532.5,975,441,456,0,looking
demo,32565.86667,976,437,451,0,looking
demo,32599.23333,977,403,446,0,looking
demo,32632.6,978,395,442,0,looking
demo,32665.96667,979,360,440,0,looking
demo,32699.33333,980,239,427,0,looking
demo,32732.7,981,261,436,0,looking
demo,32766.06667,982,226,456,0,looking
demo,32799.43333,983,230,449,0,looking
demo,32832.8,984,250,447,0,looking
demo,32866.16667,985,266,445,0,looking
demo,32899.53333,986,265,444,0,looking
demo,32932.9,987,278,442,0,looking
demo,32966.26667,988,312,436,0,looking
demo,32999.63333,989,349,433,0,looking
demo,33033,990,372,427,0,looking
demo,33066.36667,991,379,424,0,looking
demo,33099.73333,992,389,419,0,looking
demo,33133.1,993,397,417,0,looking
demo,33166.46667,994,392,414,0,looking
demo,33199.83333,995,388,410,0,looking
demo,33233.2,996,383,409,0,looking
demo,33266.56667,997,409,406,0,looking
demo,33299.93333,998,449,403,0,looking
demo,33333.3,999,455,399,0,looking
demo,33366.66667,1000,466,400,0,looking
demo,33400.03333,1001,473,401,0,looking
demo,33433.4,1002,480,401,0,looking
demo,33466.76667,1003,466,402,0,looking
demo,33500.13333,1004,448,402,0,looking
demo,33533.5,1005,470,399,0,looking
demo,33566.86667,1006,482,393,0,looking
demo,33600.23333,1007,481,389,0,looking
demo,33633.6,1008,501,383,0,looking
demo,33666.96667,1009,521,377,0,looking
demo,33700.33333,1010,531,370,0,looking
demo,33733.7,1011,513,367,0,looking
demo,33767.06667,1012,503,368,0,looking
demo,33800.43333,1013,508,366,0,looking
demo,33833.8,1014,505,366,0,looking
demo,33867.16667,1015,511,366,0,looking
demo,33900.53333,1016,522,366,0,looking
demo,33933.9,1017,541,365,0,looking
demo,33967.26667,1018,557,360,0,looking
demo,34000.63333,1019,553,360,0,looking
demo,34034,1020,553,358,0,looking
demo,34067.36667,1021,552,357,0,looking
demo,34100.73333,1022,546,358,0,looking
demo,34134.1,1023,542,360,0,looking
demo,34167.46667,1024,546,360,0,looking
demo,34200.83333,1025,565,361,0,looking
demo,34234.2,1026,575,362,0,looking
demo,34267.56667,1027,581,363,0,looking
demo,34300.93333,1028,596,362,0,looking
demo,34334.3,1029,620,360,0,looking
demo,34367.66667,1030,616,358,0,looking
demo,34401.03333,1031,625,354,0,looking
demo,34434.4,1032,634,349,0,looking
demo,34467.76667,1033,623,344,0,looking
demo,34501.13333,1034,621,342,0,looking
demo,34534.5,1035,319,359,1,saccade
demo,34567.86667,1036,341,439,0,looking
demo,34601.23333,1037,347,439,0,looking
demo,34634.6,1038,342,444,0,looking
demo,34667.96667,1039,358,450,0,looking
demo,34701.33333,1040,364,466,0,looking
demo,34734.7,1041,382,482,0,looking
demo,34768.06667,1042,376,458,0,looking
demo,34801.43333,1043,382,461,0,looking
demo,34834.8,1044,382,461,0,looking
demo,34868.16667,1045,382,454,0,looking
demo,34901.53333,1046,385,454,0,looking
demo,34934.9,1047,366,453,0,looking
demo,34968.26667,1048,376,451,0,looking
demo,35001.63333,1049,378,449,0,looking
demo,35035,1050,407,447,0,looking
demo,35068.36667,1051,406,446,0,looking
demo,35101.73333,1052,434,441,0,looking
demo,35135.1,1053,468,438,0,looking
demo,35168.46667,1054,484,435,0,looking
demo,35201.83333,1055,498,429,0,looking
demo,35235.2,1056,498,426,0,looking
demo,35268.56667,1057,508,422,0,looking
demo,35301.93333,1058,503,420,0,looking
demo,35335.3,1059,498,418,0,looking
demo,35368.66667,1060,503,415,0,looking
demo,35402.03333,1061,503,411,0,looking
demo,35435.4,1062,495,406,0,looking
demo,35468.76667,1063,490,401,0,looking
demo,35502.13333,1064,486,396,0,looking
demo,35535.5,1065,491,390,0,looking
demo,35568.86667,1066,488,386,0,looking
demo,35602.23333,1067,489,384,0,looking
demo,35635.6,1068,489,381,0,looking
demo,35668.96667,1069,495,379,0,looking
demo,35702.33333,1070,495,376,0,looking
demo,35735.7,1071,491,372,0,looking
demo,35769.06667,1072,487,368,0,looking
demo,35802.43333,1073,479,363,0,looking
demo,35835.8,1074,488,360,0,looking
demo,35869.16667,1075,497,356,0,looking
demo,35902.53333,1076,506,354,0,looking
demo,35935.9,1077,511,351,0,looking
demo,35969.26667,1078,504,349,0,looking
demo,36002.63333,1079,516,347,0,looking
demo,36036,1080,514,345,0,looking
demo,36069.36667,1081,514,344,0,looking
demo,36102.73333,1082,515,345,0,looking
demo,36136.1,1083,507,345,0,looking
demo,36169.46667,1084,526,345,0,looking
demo,36202.83333,1085,532,346,0,looking
demo,36236.2,1086,539,346,0,looking
demo,36269.56667,1087,535,349,0,looking
demo,36302.93333,1088,527,350,0,looking
demo,36336.3,1089,536,351,0,looking
demo,36369.66667,1090,532,353,0,looking
demo,36403.03333,1091,532,353,0,looking
demo,36436.4,1092,529,354,0,looking
demo,36469.76667,1093,529,354,0,looking
demo,36503.13333,1094,538,353,0,looking
demo,36536.5,1095,533,354,0,looking
demo,36569.86667,1096,522,354,0,looking
demo,36603.23333,1097,512,355,0,looking
demo,36636.6,1098,499,357,0,looking
demo,36669.96667,1099,480,356,0,looking
demo,36703.33333,1100,483,359,0,looking
demo,36736.7,1101,484,359,0,looking
demo,36770.06667,1102,494,360,0,looking
demo,36803.43333,1103,494,362,0,looking
demo,36836.8,1104,525,364,0,looking
demo,36870.16667,1105,547,368,0,looking
demo,36903.53333,1106,547,370,0,looking
demo,36936.9,1107,555,373,0,looking
demo,36970.26667,1108,557,379,0,looking
demo,37003.63333,1109,565,379,0,looking
demo,37037,1110,555,381,0,looking
demo,37070.36667,1111,550,383,0,looking
demo,37103.73333,1112,542,387,0,looking
demo,37137.1,1113,538,388,0,looking
demo,37170.46667,1114,546,390,0,looking
demo,37203.83333,1115,545,394,0,looking
demo,37237.2,1116,549,396,0,looking
demo,37270.56667,1117,548,397,0,looking
demo,37303.93333,1118,543,397,0,looking
demo,37337.3,1119,553,399,0,looking
demo,37370.66667,1120,541,399,0,looking
demo,37404.03333,1121,541,398,0,looking
demo,37437.4,1122,536,397,0,looking
demo,37470.76667,1123,539,395,0,looking
demo,37504.13333,1124,552,393,0,looking
demo,37537.5,1125,538,393,0,looking
demo,37570.86667,1126,560,390,0,looking
demo,37604.23333,1127,557,390,0,looking
demo,37637.6,1128,563,388,0,looking
demo,37670.96667,1129,571,387,0,looking
demo,37704.33333,1130,579,387,0,looking
demo,37737.7,1131,595,385,0,looking
demo,37771.06667,1132,577,387,0,looking
demo,37804.43333,1133,582,387,0,looking
demo,37837.8,1134,578,390,0,looking
demo,37871.16667,1135,564,393,0,looking
demo,37904.53333,1136,564,396,0,looking
demo,37937.9,1137,559,397,0,looking
demo,37971.26667,1138,562,399,0,looking
demo,38004.63333,1139,561,400,0,looking
demo,38038,1140,569,401,0,looking
demo,38071.36667,1141,579,398,0,looking
demo,38104.73333,1142,568,398,0,looking
demo,38138.1,1143,562,398,0,looking
demo,38171.46667,1144,547,397,0,looking
demo,38204.83333,1145,528,401,0,looking
demo,38238.2,1146,485,407,0,looking
demo,38271.56667,1147,462,415,0,looking
demo,38304.93333,1148,448,422,0,looking
demo,38338.3,1149,439,430,0,looking
demo,38371.66667,1150,432,439,0,looking
demo,38405.03333,1151,436,444,0,looking
demo,38438.4,1152,455,448,0,looking
demo,38471.76667,1153,464,453,0,looking
demo,38505.13333,1154,451,456,0,looking
demo,38538.5,1155,434,460,0,looking
demo,38571.86667,1156,433,463,0,looking
demo,38605.23333,1157,418,466,0,looking
demo,38638.6,1158,403,467,0,looking
demo,38671.96667,1159,390,469,0,looking
demo,38705.33333,1160,409,472,0,looking
demo,38738.7,1161,418,473,0,looking
demo,38772.06667,1162,423,474,0,looking
demo,38805.43333,1163,441,474,0,looking
demo,38838.8,1164,465,473,0,looking
demo,38872.16667,1165,485,471,0,looking
demo,38905.53333,1166,496,470,0,looking
demo,38938.9,1167,504,467,0,looking
demo,38972.26667,1168,510,463,0,looking
demo,39005.63333,1169,523,458,0,looking
demo,39039,1170,538,453,0,looking
demo,39072.36667,1171,550,447,0,looking
demo,39105.73333,1172,536,439,0,looking
demo,39139.1,1173,559,429,0,looking
demo,39172.46667,1174,564,419,0,looking
demo,39205.83333,1175,568,410,0,looking
demo,39239.2,1176,559,401,0,looking
demo,39272.56667,1177,554,390,0,looking
demo,39305.93333,1178,569,381,0,looking
demo,39339.3,1179,562,373,0,looking
demo,39372.66667,1180,576,366,0,looking
demo,39406.03333,1181,582,361,0,looking
demo,39439.4,1182,582,354,0,looking
demo,39472.76667,1183,586,351,0,looking
demo,39506.13333,1184,591,347,0,looking
demo,39539.5,1185,592,345,0,looking
demo,39572.86667,1186,589,342,0,looking
demo,39606.23333,1187,588,341,0,looking
demo,39639.6,1188,584,342,0,looking
demo,39672.96667,1189,582,341,0,looking
demo,39706.33333,1190,577,343,0,looking
demo,39739.7,1191,564,344,0,looking
demo,39773.06667,1192,553,347,0,looking
demo,39806.43333,1193,554,349,0,looking
demo,39839.8,1194,564,351,0,looking
demo,39873.16667,1195,545,353,0,looking
demo,39906.53333,1196,541,355,0,looking
demo,39939.9,1197,556,356,0,looking
demo,39973.26667,1198,556,357,0,looking
demo,40006.63333,1199,555,356,0,looking
demo,40040,1200,549,355,0,looking
demo,40073.36667,1201,551,355,0,looking
demo,40106.73333,1202,546,354,0,looking
demo,40140.1,1203,515,355,0,looking
demo,40173.46667,1204,505,355,0,looking
demo,40206.83333,1205,476,357,0,looking
demo,40240.2,1206,456,361,0,looking
demo,40273.56667,1207,445,363,0,looking
demo,40306.93333,1208,439,367,0,looking
demo,40340.3,1209,449,369,0,looking
demo,40373.66667,1210,449,369,0,looking
demo,40407.03333,1211,471,370,0,looking
demo,40440.4,1212,495,372,0,looking
demo,40473.76667,1213,518,373,0,looking
demo,40507.13333,1214,536,375,0,looking
demo,40540.5,1215,553,374,0,looking
demo,40573.86667,1216,566,377,0,looking
demo,40607.23333,1217,567,376,0,looking
demo,40640.6,1218,567,373,0,looking
demo,40673.96667,1219,572,372,0,looking
demo,40707.33333,1220,572,369,0,looking
demo,40740.7,1221,572,368,0,looking
demo,40774.06667,1222,579,367,0,looking
demo,40807.43333,1223,575,367,0,looking
demo,40840.8,1224,575,368,0,looking
demo,40874.16667,1225,593,371,0,looking
demo,40907.53333,1226,605,373,0,looking
demo,40940.9,1227,613,375,0,looking
demo,40974.26667,1228,624,377,0,looking
demo,41007.63333,1229,629,381,0,looking
demo,41041,1230,635,385,0,looking
demo,41074.36667,1231,614,386,0,looking
demo,41107.73333,1232,627,388,0,looking
demo,41141.1,1233,631,392,0,looking
demo,41174.46667,1234,639,394,0,looking
demo,41207.83333,1235,658,395,0,looking
demo,41241.2,1236,672,398,0,looking
demo,41274.56667,1237,701,401,0,looking
demo,41307.93333,1238,692,402,0,looking
demo,41341.3,1239,696,404,0,looking
demo,41374.66667,1240,696,405,0,looking
demo,41408.03333,1241,701,408,0,looking
demo,41441.4,1242,697,410,0,looking
demo,41474.76667,1243,682,411,0,looking
demo,41508.13333,1244,676,412,0,looking
demo,41541.5,1245,670,410,0,looking
demo,41574.86667,1246,661,413,0,looking
demo,41608.23333,1247,650,412,0,looking
demo,41641.6,1248,334,437,1,saccade
demo,41674.96667,1249,363,508,0,looking
demo,41708.33333,1250,363,512,0,looking
demo,41741.7,1251,368,516,0,looking
demo,41775.06667,1252,371,523,0,looking
demo,41808.43333,1253,370,228,0,looking
demo,41841.8,1254,372,228,0,looking
demo,41875.16667,1255,368,228,0,looking
demo,41908.53333,1256,347,228,0,looking
demo,41941.9,1257,316,228,0,looking
demo,41975.26667,1258,291,537,0,looking
demo,42008.63333,1259,272,536,0,looking
demo,42042,1260,253,531,0,looking
demo,42075.36667,1261,232,526,0,looking
demo,42108.73333,1262,239,524,0,looking
demo,42142.1,1263,252,520,0,looking
demo,42175.46667,1264,256,519,0,looking
demo,42208.83333,1265,250,518,0,looking
demo,42242.2,1266,257,519,0,looking
demo,42275.56667,1267,259,519,0,looking
demo,42308.93333,1268,254,517,0,looking
demo,42342.3,1269,245,518,0,looking
demo,42375.66667,1270,257,520,0,looking
demo,42409.03333,1271,281,522,0,looking
demo,42442.4,1272,283,523,0,looking
demo,42475.76667,1273,282,524,0,looking
demo,42509.13333,1274,285,526,0,looking
demo,42542.5,1275,288,526,0,looking
demo,42575.86667,1276,274,526,0,looking
demo,42609.23333,1277,256,524,0,looking
demo,42642.6,1278,262,523,0,looking
demo,42675.96667,1279,276,523,0,looking
demo,42709.33333,1280,292,521,0,looking
demo,42742.7,1281,323,521,0,looking
demo,42776.06667,1282,348,522,0,looking
demo,42809.43333,1283,367,521,0,looking
demo,42842.8,1284,371,521,0,looking
demo,42876.16667,1285,378,518,0,looking
demo,42909.53333,1286,379,515,0,looking
demo,42942.9,1287,369,510,0,looking
demo,42976.26667,1288,359,502,0,looking
demo,43009.63333,1289,370,497,0,looking
demo,43043,1290,381,492,0,looking
demo,43076.36667,1291,370,487,0,looking
demo,43109.73333,1292,371,483,0,looking
demo,43143.1,1293,366,480,0,looking
demo,43176.46667,1294,370,479,0,looking
demo,43209.83333,1295,350,478,0,looking
demo,43243.2,1296,338,476,0,looking
demo,43276.56667,1297,346,476,0,looking
demo,43309.93333,1298,350,475,0,looking
demo,43343.3,1299,352,474,0,looking
demo,43376.66667,1300,333,473,0,looking
demo,43410.03333,1301,323,472,0,looking
demo,43443.4,1302,303,471,0,looking
demo,43476.76667,1303,289,469,0,looking
demo,43510.13333,1304,260,468,0,looking
demo,43543.5,1305,246,466,0,looking
demo,43576.86667,1306,225,464,0,looking
demo,43610.23333,1307,203,461,0,looking
demo,43643.6,1308,186,457,0,looking
demo,43676.96667,1309,156,451,0,looking
demo,43710.33333,1310,152,446,0,looking
demo,43743.7,1311,143,440,0,looking
demo,43777.06667,1312,147,433,0,looking
demo,43810.43333,1313,153,430,0,looking
demo,43843.8,1314,168,425,0,looking
demo,43877.16667,1315,190,423,0,looking
demo,43910.53333,1316,193,418,0,looking
demo,43943.9,1317,212,418,0,looking
demo,43977.26667,1318,243,419,0,looking
demo,44010.63333,1319,281,416,0,looking
demo,44044,1320,294,417,0,looking
demo,44077.36667,1321,315,419,0,looking
demo,44110.73333,1322,343,423,0,looking
demo,44144.1,1323,343,424,0,looking
demo,44177.46667,1324,363,422,0,looking
demo,44210.83333,1325,367,424,0,looking
demo,44244.2,1326,388,426,0,looking
demo,44277.56667,1327,379,425,0,looking
demo,44310.93333,1328,370,426,0,looking
demo,44344.3,1329,380,425,0,looking
demo,44377.66667,1330,371,427,0,looking
demo,44411.03333,1331,371,428,0,looking
demo,44444.4,1332,377,429,0,looking
demo,44477.76667,1333,411,433,0,looking
demo,44511.13333,1334,447,438,0,looking
demo,44544.5,1335,474,444,0,looking
demo,44577.86667,1336,493,451,0,looking
demo,44611.23333,1337,512,458,0,looking
demo,44644.6,1338,521,465,0,looking
demo,44677.96667,1339,524,471,0,looking
demo,44711.33333,1340,523,475,0,looking
demo,44744.7,1341,513,484,0,looking
demo,44778.06667,1342,495,496,0,looking
demo,44811.43333,1343,495,499,0,looking
demo,44844.8,1344,486,512,0,looking
demo,44878.16667,1345,466,526,0,looking
demo,44911.53333,1346,435,537,0,looking
demo,44944.9,1347,431,228,0,looking
demo,44978.26667,1348,435,228,0,looking
demo,45011.63333,1349,423,228,0,looking
demo,45045,1350,424,228,0,looking
demo,45078.36667,1351,421,228,0,looking
demo,45111.73333,1352,426,228,0,looking
demo,45145.1,1353,426,228,0,looking
demo,45178.46667,1354,421,228,0,looking
demo,45211.83333,1355,426,539,0,looking
demo,45245.2,1356,428,537,0,looking
demo,45278.56667,1357,430,534,0,looking
demo,45311.93333,1358,425,529,0,looking
demo,45345.3,1359,412,527,0,looking
demo,45378.66667,1360,410,524,0,looking
demo,45412.03333,1361,397,522,0,looking
demo,45445.4,1362,378,520,0,looking
demo,45478.76667,1363,368,519,0,looking
demo,45512.13333,1364,373,520,0,looking
demo,45545.5,1365,361,519,0,looking
demo,45578.86667,1366,361,517,0,looking
demo,45612.23333,1367,350,516,0,looking
demo,45645.6,1368,350,515,0,looking
demo,45678.96667,1369,356,514,0,looking
demo,45712.33333,1370,362,511,0,looking
demo,45745.7,1371,363,508,0,looking
demo,45779.06667,1372,357,506,0,looking
demo,45812.43333,1373,370,502,0,looking
demo,45845.8,1374,370,499,0,looking
demo,45879.16667,1375,364,498,0,looking
demo,45912.53333,1376,354,498,0,looking
demo,45945.9,1377,369,496,0,looking
demo,45979.26667,1378,359,496,0,looking
demo,46012.63333,1379,365,504,0,looking
demo,46046,1380,377,513,0,looking
demo,46079.36667,1381,388,524,0,looking
demo,46112.73333,1382,391,536,0,looking
demo,46146.1,1383,349,228,0,looking
demo,46179.46667,1384,324,228,0,looking
demo,46212.83333,1385,317,228,0,looking
demo,46246.2,1386,309,228,0,looking
demo,46279.56667,1387,315,228,0,looking
demo,46312.93333,1388,325,228,0,looking
demo,46346.3,1389,324,228,0,looking
demo,46379.66667,1390,334,228,0,looking
demo,46413.03333,1391,339,535,0,looking
demo,46446.4,1392,345,524,0,looking
demo,46479.76667,1393,342,511,0,looking
demo,46513.13333,1394,326,495,0,looking
demo,46546.5,1395,317,478,0,looking
demo,46579.86667,1396,304,461,0,looking
demo,46613.23333,1397,298,449,0,looking
demo,46646.6,1398,298,435,0,looking
demo,46679.96667,1399,290,426,0,looking
